=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.04.24 15:11:53 =~=~=~=~=~=~=~=~=~=~=~=
2021424152757, 25.59
202142415282, 25.59
202142415287, 25.56
2021424152812, 25.59
2021424152817, 25.59
2021424152822, 25.59
2021424152827, 25.63
2021424152832, 25.59
2021424152837, 25.63
2021424152842, 25.56
2021424152847, 25.59
2021424152852, 25.59
2021424152857, 25.56
202142415292, 25.63
202142415297, 25.59
2021424152913, 25.63
2021424152918, 25.56
2021424152923, 25.59
2021424152928, 25.53
2021424152933, 25.53
2021424152938, 25.56
2021424152943, 25.56
2021424152948, 25.53
2021424152953, 25.56
2021424152958, 25.53
202142415303, 25.53
202142415308, 25.53
2021424153013, 25.50
2021424153018, 25.50
2021424153023, 25.50
2021424153028, 25.50
2021424153033, 25.50
2021424153038, 25.50
2021424153043, 25.47
2021424153048, 25.50
2021424153053, 25.50
2021424153058, 25.47
202142415313, 25.50
202142415318, 25.53
2021424153113, 25.50
2021424153118, 25.50
2021424153123, 25.50
2021424153129, 25.50
2021424153134, 25.50
2021424153139, 25.53
2021424153144, 25.50
2021424153149, 25.47
2021424153154, 25.53
2021424153159, 25.53
202142415324, 25.56
202142415329, 25.53
2021424153214, 25.53
2021424153219, 25.53
2021424153224, 25.56
2021424153229, 25.53
2021424153234, 25.53
2021424153239, 25.53
2021424153244, 25.53
2021424153249, 25.50
2021424153254, 25.56
2021424153259, 25.53
202142415334, 25.56
202142415339, 25.53
2021424153314, 25.56
2021424153319, 25.56
2021424153324, 25.53
2021424153329, 25.56
2021424153334, 25.56
2021424153339, 25.56
2021424153345, 25.56
2021424153350, 25.59
2021424153355, 25.56
202142415340, 25.53
202142415345, 25.53
2021424153410, 25.56
2021424153415, 25.59
2021424153420, 25.53
2021424153425, 25.56
2021424153430, 25.56
2021424153435, 25.56
2021424153440, 25.53
2021424153445, 25.50
2021424153450, 25.53
2021424153455, 25.53
202142415350, 25.50
202142415355, 25.50
2021424153510, 25.50
2021424153515, 25.50
2021424153520, 25.44
2021424153525, 25.47
2021424153530, 25.47
2021424153535, 25.50
2021424153540, 25.53
2021424153545, 25.47
2021424153550, 25.50
2021424153555, 25.44
202142415361, 25.44
202142415366, 25.44
2021424153611, 25.41
2021424153616, 25.41
2021424153621, 25.41
2021424153626, 25.41
2021424153631, 25.41
2021424153636, 25.44
2021424153641, 25.44
2021424153646, 25.44
2021424153651, 25.41
2021424153656, 25.47
202142415371, 25.47
202142415376, 25.47
2021424153711, 25.53
2021424153716, 25.47
2021424153721, 25.50
2021424153726, 25.50
2021424153731, 25.50
2021424153736, 25.50
2021424153741, 25.47
2021424153746, 25.53
2021424153751, 25.47
2021424153756, 25.50
202142415381, 25.50
202142415386, 25.53
2021424153811, 25.50
2021424153816, 25.47
2021424153822, 25.47
2021424153827, 25.44
2021424153832, 25.44
2021424153837, 25.47
2021424153842, 25.44
2021424153847, 25.44
2021424153852, 25.44
2021424153857, 25.44
202142415392, 25.44
202142415397, 25.44
2021424153912, 25.41
2021424153917, 25.44
2021424153922, 25.44
2021424153927, 25.44
2021424153932, 25.50
2021424153937, 25.47
2021424153942, 25.44
2021424153947, 25.44
2021424153952, 25.47
2021424153957, 25.47
202142415402, 25.50
202142415407, 25.47
2021424154012, 25.50
2021424154017, 25.53
2021424154022, 25.53
2021424154027, 25.56
2021424154032, 25.53
2021424154038, 25.56
2021424154043, 25.53
2021424154048, 25.53
2021424154053, 25.56
2021424154058, 25.53
202142415413, 25.56
202142415418, 25.56
2021424154113, 25.53
2021424154118, 25.56
2021424154123, 25.59
2021424154128, 25.56
2021424154133, 25.56
2021424154138, 25.59
2021424154143, 25.56
2021424154148, 25.59
2021424154153, 25.63
2021424154158, 25.56
202142415423, 25.59
202142415428, 25.59
2021424154213, 25.66
2021424154218, 25.59
2021424154223, 25.59
2021424154228, 25.59
2021424154233, 25.56
2021424154238, 25.63
2021424154243, 25.59
2021424154248, 25.59
2021424154254, 25.63
2021424154259, 25.59
202142415434, 25.59
202142415439, 25.59
2021424154314, 25.59
2021424154319, 25.63
2021424154324, 25.63
2021424154329, 25.63
2021424154334, 25.59
2021424154339, 25.59
2021424154344, 25.63
2021424154349, 25.59
2021424154354, 25.63
2021424154359, 25.59
202142415444, 25.63
202142415449, 25.59
2021424154414, 25.59
2021424154419, 25.56
2021424154424, 25.56
2021424154429, 25.63
2021424154434, 25.63
2021424154439, 25.59
2021424154444, 25.56
2021424154449, 25.59
2021424154454, 25.63
2021424154459, 25.63
202142415454, 25.59
2021424154510, 25.63
2021424154515, 25.63
2021424154520, 25.59
2021424154525, 25.59
2021424154530, 25.59
2021424154535, 25.59
2021424154540, 25.63
2021424154545, 25.63
2021424154550, 25.63
2021424154555, 25.63
202142415460, 25.63
202142415465, 25.63
2021424154610, 25.72
2021424154615, 25.66
2021424154620, 25.63
2021424154625, 25.63
2021424154630, 25.66
2021424154635, 25.63
2021424154640, 25.66
2021424154645, 25.66
2021424154650, 25.63
2021424154655, 25.59
202142415470, 25.59
202142415475, 25.63
2021424154710, 25.63
2021424154715, 25.59
2021424154720, 25.59
2021424154726, 25.63
2021424154731, 25.63
2021424154736, 25.66
2021424154741, 25.63
2021424154746, 25.63
2021424154751, 25.63
2021424154756, 25.63
202142415481, 25.63
202142415486, 25.63
2021424154811, 25.63
2021424154816, 25.63
2021424154821, 25.63
2021424154826, 25.63
2021424154831, 25.66
2021424154836, 25.63
2021424154841, 25.59
2021424154846, 25.63
2021424154851, 25.63
2021424154856, 25.59
202142415491, 25.56
202142415496, 25.59
2021424154911, 25.56
2021424154916, 25.56
2021424154921, 25.59
2021424154926, 25.59
2021424154931, 25.59
2021424154936, 25.59
2021424154942, 25.59
2021424154947, 25.56
2021424154952, 25.56
2021424154957, 25.59
202142415502, 25.56
202142415507, 25.59
2021424155012, 25.56
2021424155017, 25.56
2021424155022, 25.56
2021424155027, 25.53
2021424155032, 25.53
2021424155037, 25.50
2021424155042, 25.53
2021424155047, 25.50
2021424155052, 25.50
2021424155057, 25.47
202142415512, 25.50
202142415517, 25.47
2021424155112, 25.50
2021424155117, 25.47
2021424155122, 25.47
2021424155127, 25.47
2021424155132, 25.41
2021424155137, 25.41
2021424155142, 25.44
2021424155147, 25.44
2021424155152, 25.41
2021424155158, 25.41
202142415523, 25.38
202142415528, 25.41
2021424155213, 25.34
2021424155218, 25.34
2021424155223, 25.34
2021424155228, 25.34
2021424155233, 25.31
2021424155238, 25.34
2021424155243, 25.31
2021424155248, 25.38
2021424155253, 25.44
2021424155258, 25.41
202142415533, 25.41
202142415538, 25.38
2021424155313, 25.44
2021424155318, 25.38
2021424155323, 25.34
2021424155328, 25.34
2021424155333, 25.38
2021424155338, 25.34
2021424155343, 25.34
2021424155348, 25.38
2021424155353, 25.41
2021424155358, 25.38
202142415543, 25.41
202142415548, 25.41
2021424155414, 25.41
2021424155419, 25.44
2021424155424, 25.47
2021424155429, 25.47
2021424155434, 25.41
2021424155439, 25.41
2021424155444, 25.41
2021424155449, 25.44
2021424155454, 25.47
2021424155459, 25.41
202142415554, 25.38
202142415559, 25.34
2021424155514, 25.34
2021424155519, 25.38
2021424155524, 25.34
2021424155529, 25.34
2021424155534, 25.34
2021424155539, 25.34
2021424155544, 25.31
2021424155549, 25.34
2021424155554, 25.31
2021424155559, 25.31
202142415564, 25.31
202142415569, 25.34
2021424155614, 25.41
2021424155619, 25.28
2021424155624, 25.28
2021424155630, 25.28
2021424155635, 25.28
2021424155640, 25.28
2021424155645, 25.28
2021424155650, 25.28
2021424155655, 25.25
202142415570, 25.22
202142415575, 25.19
2021424155710, 25.25
2021424155715, 25.25
2021424155720, 25.25
2021424155725, 25.25
2021424155730, 25.25
2021424155735, 25.25
2021424155740, 25.25
2021424155745, 25.25
2021424155750, 25.25
2021424155755, 25.22
202142415580, 25.22
202142415585, 25.22
2021424155810, 25.19
2021424155815, 25.19
2021424155820, 25.19
2021424155825, 25.22
2021424155830, 25.22
2021424155835, 25.22
2021424155840, 25.22
2021424155846, 25.19
2021424155851, 25.25
2021424155856, 25.22
202142415591, 25.28
202142415596, 25.28
2021424155911, 25.28
2021424155916, 25.28
2021424155921, 25.28
2021424155926, 25.28
2021424155931, 25.34
2021424155936, 25.31
2021424155941, 25.31
2021424155946, 25.34
2021424155951, 25.31
2021424155956, 25.38
20214241601, 25.41
20214241606, 25.38
202142416011, 25.34
202142416016, 25.41
202142416021, 25.31
202142416026, 25.34
202142416031, 25.38
202142416036, 25.41
202142416041, 25.31
202142416046, 25.34
202142416051, 25.34
202142416056, 25.38
20214241612, 25.38
20214241617, 25.38
202142416112, 25.34
202142416117, 25.41
202142416122, 25.34
202142416127, 25.41
202142416132, 25.38
202142416137, 25.41
202142416142, 25.38
202142416147, 25.38
202142416152, 25.38
202142416157, 25.34
20214241622, 25.38
20214241627, 25.34
202142416212, 25.34
202142416217, 25.34
202142416222, 25.31
202142416227, 25.34
202142416232, 25.28
202142416237, 25.31
202142416242, 25.28
202142416247, 25.28
202142416252, 25.28
202142416257, 25.22
20214241632, 25.28
20214241637, 25.25
202142416312, 25.28
202142416318, 25.25
202142416323, 25.25
202142416328, 25.25
202142416333, 25.25
202142416338, 25.28
202142416343, 25.28
202142416348, 25.31
202142416353, 25.28
202142416358, 25.28
20214241643, 25.28
20214241648, 25.28
202142416413, 25.28
202142416418, 25.25
202142416423, 25.25
202142416428, 25.22
202142416433, 25.19
202142416438, 25.19
202142416443, 25.19
202142416448, 25.22
202142416453, 25.19
202142416458, 25.16
20214241653, 25.19
20214241658, 25.16
202142416513, 25.19
202142416518, 25.19
202142416523, 25.19
202142416528, 25.19
202142416533, 25.16
202142416539, 25.19
202142416544, 25.19
202142416549, 25.16
202142416554, 25.19
202142416559, 25.22
20214241664, 25.13
20214241669, 25.16
202142416614, 25.13
202142416619, 25.19
202142416624, 25.19
202142416629, 25.22
202142416634, 25.19
202142416639, 25.19
202142416644, 25.19
202142416649, 25.19
202142416654, 25.16
202142416659, 25.19
20214241674, 25.19
20214241679, 25.19
202142416714, 25.19
202142416719, 25.22
202142416724, 25.25
202142416729, 25.25
202142416734, 25.25
202142416739, 25.25
202142416744, 25.22
202142416749, 25.22
202142416755, 25.25
20214241680, 25.28
20214241685, 25.25
202142416810, 25.25
202142416815, 25.28
202142416820, 25.22
202142416825, 25.28
202142416830, 25.25
202142416835, 25.28
202142416840, 25.22
202142416845, 25.25
202142416850, 25.25
202142416855, 25.25
20214241690, 25.25
20214241695, 25.28
202142416910, 25.25
202142416915, 25.28
202142416920, 25.25
202142416925, 25.28
202142416930, 25.28
202142416935, 25.31
202142416940, 25.28
202142416945, 25.31
202142416950, 25.28
202142416955, 25.28
202142416100, 25.28
202142416105, 25.31
2021424161011, 25.28
2021424161016, 25.34
2021424161021, 25.31
2021424161026, 25.31
2021424161031, 25.31
2021424161036, 25.31
2021424161041, 25.34
2021424161046, 25.31
2021424161051, 25.31
2021424161056, 25.31
202142416111, 25.31
202142416116, 25.31
2021424161111, 25.31
2021424161116, 25.31
2021424161121, 25.31
2021424161126, 25.28
2021424161131, 25.28
2021424161136, 25.31
2021424161141, 25.28
2021424161146, 25.28
2021424161151, 25.31
2021424161156, 25.31
202142416121, 25.28
202142416126, 25.34
2021424161211, 25.28
2021424161216, 25.31
2021424161221, 25.28
2021424161227, 25.31
2021424161232, 25.31
2021424161237, 25.31
2021424161242, 25.31
2021424161247, 25.31
2021424161252, 25.34
2021424161257, 25.28
202142416132, 25.28
202142416137, 25.31
2021424161312, 25.31
2021424161317, 25.34
2021424161322, 25.31
2021424161327, 25.28
2021424161332, 25.25
2021424161337, 25.22
2021424161342, 25.22
2021424161347, 25.22
2021424161352, 25.22
2021424161357, 25.22
202142416142, 25.22
202142416147, 25.25
2021424161412, 25.25
2021424161417, 25.28
2021424161422, 25.25
2021424161427, 25.28
2021424161432, 25.25
2021424161437, 25.25
2021424161443, 25.22
2021424161448, 25.19
2021424161453, 25.22
2021424161458, 25.22
202142416153, 25.19
202142416158, 25.22
2021424161513, 25.19
2021424161518, 25.19
2021424161523, 25.19
2021424161528, 25.19
2021424161533, 25.22
2021424161538, 25.22
2021424161543, 25.22
2021424161548, 25.22
2021424161553, 25.16
2021424161558, 25.13
202142416163, 25.16
202142416168, 25.16
2021424161613, 25.13
2021424161618, 25.13
2021424161623, 25.16
2021424161628, 25.09
2021424161633, 25.06
2021424161638, 25.06
2021424161643, 25.06
2021424161648, 25.06
2021424161653, 25.00
2021424161659, 25.03
202142416174, 25.03
202142416179, 25.09
2021424161714, 25.09
2021424161719, 25.06
2021424161724, 25.13
2021424161729, 25.13
2021424161734, 25.13
2021424161739, 25.03
2021424161744, 25.03
2021424161749, 25.03
2021424161754, 25.00
2021424161759, 25.00
202142416184, 24.97
202142416189, 24.97
2021424161814, 24.97
2021424161819, 24.94
2021424161824, 24.97
2021424161829, 25.00
2021424161834, 25.00
2021424161839, 24.97
2021424161844, 25.00
2021424161849, 25.00
2021424161854, 24.97
2021424161859, 24.97
202142416194, 24.97
202142416199, 25.00
2021424161915, 25.03
2021424161920, 25.00
2021424161925, 25.06
2021424161930, 25.06
2021424161935, 25.03
2021424161940, 25.09
2021424161945, 25.13
2021424161950, 25.09
2021424161955, 25.09
202142416200, 25.13
202142416205, 25.13
2021424162010, 25.09
2021424162015, 25.16
2021424162020, 25.16
2021424162025, 25.13
2021424162030, 25.19
2021424162035, 25.19
2021424162040, 25.19
2021424162045, 25.16
2021424162050, 25.16
2021424162055, 25.16
202142416210, 25.19
202142416215, 25.19
2021424162110, 25.28
2021424162115, 25.28
2021424162120, 25.22
2021424162125, 25.25
2021424162131, 25.19
2021424162136, 25.16
2021424162141, 25.19
2021424162146, 25.16
2021424162151, 25.19
2021424162156, 25.19
202142416221, 25.22
202142416226, 25.16
2021424162211, 25.16
2021424162216, 25.13
2021424162221, 25.09
2021424162226, 25.06
2021424162231, 25.03
2021424162236, 25.03
2021424162241, 25.06
2021424162246, 25.06
2021424162251, 25.00
2021424162256, 25.03
202142416231, 25.03
202142416236, 25.00
2021424162311, 25.03
2021424162316, 25.00
2021424162321, 25.03
2021424162326, 24.97
2021424162331, 24.97
2021424162336, 25.00
2021424162341, 25.00
2021424162347, 24.94
2021424162352, 24.94
2021424162357, 24.91
202142416242, 24.94
202142416247, 24.94
2021424162412, 24.94
2021424162417, 24.91
2021424162422, 24.94
2021424162427, 24.91
2021424162432, 24.88
2021424162437, 24.88
2021424162442, 24.88
2021424162447, 24.91
2021424162452, 24.91
2021424162457, 24.91
202142416252, 24.91
202142416257, 24.94
2021424162512, 24.94
2021424162517, 24.94
2021424162522, 24.94
2021424162527, 24.97
2021424162532, 24.97
2021424162537, 24.94
2021424162542, 24.97
2021424162547, 25.00
2021424162552, 24.97
2021424162557, 24.97
202142416263, 24.97
202142416268, 24.94
2021424162613, 24.88
2021424162618, 24.91
2021424162623, 24.91
2021424162628, 24.88
2021424162633, 24.84
2021424162638, 24.84
2021424162643, 24.81
2021424162648, 24.84
2021424162653, 24.88
2021424162658, 24.88
202142416273, 24.88
202142416278, 24.84
2021424162713, 24.84
2021424162718, 24.88
2021424162723, 24.88
2021424162728, 24.91
2021424162733, 24.88
2021424162738, 24.94
2021424162743, 24.94
2021424162748, 24.88
2021424162753, 24.94
2021424162758, 24.94
202142416283, 24.97
202142416288, 24.94
2021424162813, 24.94
2021424162819, 24.97
2021424162824, 25.00
2021424162829, 25.00
2021424162834, 25.00
2021424162839, 25.03
2021424162844, 25.00
2021424162849, 25.06
2021424162854, 25.06
2021424162859, 25.09
202142416294, 25.06
202142416299, 25.03
2021424162914, 25.03
2021424162919, 24.97
2021424162924, 25.00
2021424162929, 25.00
2021424162934, 24.97
2021424162939, 24.97
2021424162944, 24.97
2021424162949, 24.94
2021424162954, 25.03
2021424162959, 25.00
202142416304, 25.00
202142416309, 25.03
2021424163014, 25.03
2021424163019, 25.03
2021424163024, 25.03
2021424163029, 25.03
2021424163034, 25.03
2021424163040, 25.03
2021424163045, 25.00
2021424163050, 25.00
2021424163055, 25.03
202142416310, 25.03
202142416315, 25.06
2021424163110, 25.00
2021424163115, 25.03
2021424163120, 25.00
2021424163125, 24.97
2021424163130, 24.94
2021424163135, 24.94
2021424163140, 24.91
2021424163145, 24.91
2021424163150, 24.91
2021424163155, 24.88
202142416320, 24.84
202142416325, 24.91
2021424163210, 24.88
2021424163215, 24.84
2021424163220, 24.88
2021424163225, 24.91
2021424163230, 24.94
2021424163235, 24.91
2021424163240, 24.97
2021424163245, 24.94
2021424163250, 24.97
2021424163256, 24.94
202142416331, 24.97
202142416336, 24.97
2021424163311, 25.00
2021424163316, 25.00
2021424163321, 24.97
2021424163326, 25.00
2021424163331, 25.00
2021424163336, 25.00
2021424163341, 25.03
2021424163346, 25.06
2021424163351, 25.06
2021424163356, 25.03
202142416341, 25.03
202142416346, 25.03
2021424163411, 25.03
2021424163416, 25.06
2021424163421, 25.03
2021424163426, 25.00
2021424163431, 25.03
2021424163436, 25.00
2021424163441, 25.03
2021424163446, 25.00
2021424163451, 25.03
2021424163456, 25.03
202142416351, 25.06
202142416356, 25.00
2021424163512, 25.03
2021424163517, 25.03
2021424163522, 25.03
2021424163527, 25.03
2021424163532, 25.06
2021424163537, 25.09
2021424163542, 25.06
2021424163547, 25.03
2021424163552, 25.06
2021424163557, 25.03
202142416362, 25.06
202142416367, 25.06
2021424163612, 25.13
2021424163617, 25.09
2021424163622, 25.06
2021424163627, 25.09
2021424163632, 25.09
2021424163637, 25.06
2021424163642, 25.06
2021424163647, 25.06
2021424163652, 25.06
2021424163657, 25.06
202142416372, 25.00
202142416377, 25.03
2021424163712, 25.00
2021424163717, 25.03
2021424163722, 25.03
2021424163728, 25.06
2021424163733, 25.03
2021424163738, 25.03
2021424163743, 25.03
2021424163748, 25.03
2021424163753, 25.03
2021424163758, 25.03
202142416383, 24.97
202142416388, 25.03
2021424163813, 25.00
2021424163818, 24.97
2021424163823, 24.97
2021424163828, 24.94
2021424163833, 24.94
2021424163838, 24.91
2021424163843, 24.94
2021424163848, 24.94
2021424163853, 24.94
2021424163858, 24.94
202142416393, 24.94
202142416398, 24.97
2021424163913, 24.94
2021424163918, 24.94
2021424163923, 24.94
2021424163928, 24.94
2021424163933, 24.94
2021424163938, 24.97
2021424163944, 24.94
2021424163949, 24.97
2021424163954, 25.00
2021424163959, 25.00
202142416404, 25.00
202142416409, 25.00
2021424164014, 24.97
2021424164019, 25.06
2021424164024, 25.03
2021424164029, 25.00
2021424164034, 25.03
2021424164039, 25.00
2021424164044, 25.00
2021424164049, 25.03
2021424164054, 25.03
2021424164059, 25.03
202142416414, 25.03
202142416419, 25.06
2021424164114, 25.06
2021424164119, 25.06
2021424164124, 25.09
2021424164129, 25.06
2021424164134, 25.13
2021424164139, 25.09
2021424164144, 25.09
2021424164149, 25.06
2021424164154, 25.13
202142416420, 25.09
202142416425, 25.09
2021424164210, 25.09
2021424164215, 25.06
2021424164220, 25.09
2021424164225, 25.09
2021424164230, 25.09
2021424164235, 25.06
2021424164240, 25.13
2021424164245, 25.06
2021424164250, 25.03
2021424164255, 25.03
202142416430, 25.03
202142416435, 25.06
2021424164310, 25.06
2021424164315, 25.03
2021424164320, 25.00
2021424164325, 25.00
2021424164330, 25.00
2021424164335, 25.00
2021424164340, 24.94
2021424164345, 24.91
2021424164350, 24.88
2021424164355, 24.91
202142416440, 24.84
202142416445, 24.84
2021424164410, 24.81
2021424164416, 24.81
2021424164421, 24.81
2021424164426, 24.81
2021424164431, 24.81
2021424164436, 24.81
2021424164441, 24.81
2021424164446, 24.84
2021424164451, 24.88
2021424164456, 24.88
202142416451, 24.84
202142416456, 24.84
2021424164511, 24.84
2021424164516, 24.88
2021424164521, 24.88
2021424164526, 24.84
2021424164531, 24.88
2021424164536, 24.84
2021424164541, 24.88
2021424164546, 24.84
2021424164551, 24.91
2021424164556, 24.88
202142416461, 24.91
202142416466, 24.88
2021424164611, 24.88
2021424164616, 24.91
2021424164621, 24.91
2021424164626, 24.94
2021424164632, 24.91
2021424164637, 24.97
2021424164642, 24.94
2021424164647, 24.97
2021424164652, 25.00
2021424164657, 24.94
202142416472, 24.94
202142416477, 24.94
2021424164712, 24.94
2021424164717, 24.94
2021424164722, 24.97
2021424164727, 24.94
2021424164732, 24.97
2021424164737, 24.94
2021424164742, 24.97
2021424164747, 24.97
2021424164752, 24.97
2021424164757, 24.97
202142416482, 24.91
202142416487, 24.94
2021424164812, 24.91
2021424164817, 24.94
2021424164822, 24.91
2021424164827, 24.91
2021424164832, 24.94
2021424164837, 24.94
2021424164842, 24.91
2021424164848, 24.91
2021424164853, 24.94
2021424164858, 24.94
202142416493, 24.94
202142416498, 24.97
2021424164913, 24.97
2021424164918, 24.94
2021424164923, 25.00
2021424164928, 25.00
2021424164933, 24.97
2021424164938, 24.97
2021424164943, 24.97
2021424164948, 24.97
2021424164953, 25.03
2021424164958, 25.00
202142416503, 25.00
202142416508, 24.94
2021424165013, 24.94
2021424165018, 24.91
2021424165023, 24.88
2021424165028, 24.91
2021424165033, 24.94
2021424165038, 24.94
2021424165043, 24.94
2021424165048, 24.91
2021424165053, 24.94
2021424165058, 24.88
202142416514, 24.91
202142416519, 24.88
2021424165114, 24.88
2021424165119, 24.88
2021424165124, 24.91
2021424165129, 24.84
2021424165134, 24.88
2021424165139, 24.88
2021424165144, 24.84
2021424165149, 24.84
2021424165154, 24.81
2021424165159, 24.78
202142416524, 24.81
202142416529, 24.81
2021424165214, 24.81
2021424165219, 24.78
2021424165224, 24.81
2021424165229, 24.75
2021424165234, 24.78
2021424165239, 24.78
2021424165244, 24.72
2021424165249, 24.69
2021424165254, 24.72
2021424165259, 24.72
202142416534, 24.72
202142416539, 24.75
2021424165314, 24.72
2021424165320, 24.75
2021424165325, 24.72
2021424165330, 24.78
2021424165335, 24.78
2021424165340, 24.78
2021424165345, 24.81
2021424165350, 24.81
2021424165355, 24.84
202142416540, 24.84
202142416545, 24.84
2021424165410, 24.81
2021424165415, 24.84
2021424165420, 24.81
2021424165425, 24.84
2021424165430, 24.84
2021424165435, 24.84
2021424165440, 24.84
2021424165445, 24.84
2021424165450, 24.84
2021424165455, 24.78
202142416550, 24.81
202142416555, 24.78
2021424165510, 24.78
2021424165515, 24.81
2021424165520, 24.78
2021424165525, 24.78
2021424165530, 24.81
2021424165536, 24.78
2021424165541, 24.81
2021424165546, 24.78
2021424165551, 24.78
2021424165556, 24.78
202142416561, 24.72
202142416566, 24.75
2021424165611, 24.81
2021424165616, 24.78
2021424165621, 24.78
2021424165626, 24.78
2021424165631, 24.75
2021424165636, 24.75
2021424165641, 24.75
2021424165646, 24.72
2021424165651, 24.75
2021424165656, 24.72
202142416571, 24.72
202142416576, 24.72
2021424165711, 24.75
2021424165716, 24.75
2021424165721, 24.75
2021424165726, 24.81
2021424165731, 24.81
2021424165736, 24.81
2021424165741, 24.78
2021424165746, 24.81
2021424165751, 24.81
2021424165757, 24.88
202142416582, 24.84
202142416587, 24.81
2021424165812, 24.78
2021424165817, 24.81
2021424165822, 24.81
2021424165827, 24.81
2021424165832, 24.81
2021424165837, 24.78
2021424165842, 24.81
2021424165847, 24.78
2021424165852, 24.75
2021424165857, 24.78
202142416592, 24.75
202142416597, 24.78
2021424165912, 24.75
2021424165917, 24.78
2021424165922, 24.78
2021424165927, 24.75
2021424165932, 24.81
2021424165937, 24.75
2021424165942, 24.81
2021424165947, 24.78
2021424165952, 24.78
